_id,Quarter,QuarterQF,HB,HBQF,Location,LocationQF,Specialty,SpecialtyQF,SpecialtyName,SpecialtyNameQF,AllStaffedBeddays,AllStaffedBeddaysQF,TotalOccupiedBeddays,TotalOccupiedBeddaysQF,AverageAvailableStaffedBeds,AverageAvailableStaffedBedsQF,AverageOccupiedBeds,AverageOccupiedBedsQF,PercentageOccupancy,PercentageOccupancyQF
192,2021Q2,"",SB0801,"",SB0801,d,"",z,Dental Grouping,d,2,"",2,"",0.021978022,"",0.021978022,"",100,""
193,2021Q3,"",SB0801,"",D102H,"","",z,Dental Grouping,d,2,"",2,"",0.02173913,"",0.02173913,"",100,""
194,2021Q3,"",SB0801,"",SB0801,d,"",z,Dental Grouping,d,2,"",2,"",0.02173913,"",0.02173913,"",100,""
195,2021Q4,"",SB0801,"",D102H,"","",z,Dental Grouping,d,2,"",2,"",0.02173913,"",0.02173913,"",100,""
196,2021Q4,"",SB0801,"",SB0801,d,"",z,Dental Grouping,d,2,"",2,"",0.02173913,"",0.02173913,"",100,""
197,2020Q2,"",SB0801,"",D102H,"",C5,"","Ear, Nose & Throat (ENT)","",260,"",260,"",2.857142857,"",2.857142857,"",100,""
198,2020Q2,"",SB0801,"",SB0801,d,C5,"","Ear, Nose & Throat (ENT)","",260,"",260,"",2.857142857,"",2.857142857,"",100,""
199,2020Q3,"",SB0801,"",D102H,"",C5,"","Ear, Nose & Throat (ENT)","",184,"",184,"",2,"",2,"",100,""
200,2020Q3,"",SB0801,"",SB0801,d,C5,"","Ear, Nose & Throat (ENT)","",184,"",184,"",2,"",2,"",100,""
201,2020Q4,"",SB0801,"",D102H,"",C5,"","Ear, Nose & Throat (ENT)","",122,"",122,"",1.326086957,"",1.326086957,"",100,""
202,2020Q4,"",SB0801,"",SB0801,d,C5,"","Ear, Nose & Throat (ENT)","",122,"",122,"",1.326086957,"",1.326086957,"",100,""
203,2021Q1,"",SB0801,"",D102H,"",C5,"","Ear, Nose & Throat (ENT)","",157,"",157,"",1.744444444,"",1.744444444,"",100,""
204,2021Q1,"",SB0801,"",SB0801,d,C5,"","Ear, Nose & Throat (ENT)","",157,"",157,"",1.744444444,"",1.744444444,"",100,""
205,2021Q2,"",SB0801,"",D102H,"",C5,"","Ear, Nose & Throat (ENT)","",113,"",113,"",1.241758242,"",1.241758242,"",100,""
206,2021Q2,"",SB0801,"",SB0801,d,C5,"","Ear, Nose & Throat (ENT)","",113,"",113,"",1.241758242,"",1.241758242,"",100,""
207,2021Q3,"",SB0801,"",D102H,"",C5,"","Ear, Nose & Throat (ENT)","",28,"",28,"",0.304347826,"",0.304347826,"",100,""
208,2021Q3,"",SB0801,"",SB0801,d,C5,"","Ear, Nose & Throat (ENT)","",28,"",28,"",0.304347826,"",0.304347826,"",100,""
209,2021Q4,"",SB0801,"",D102H,"",C5,"","Ear, Nose & Throat (ENT)","",57,"",57,"",0.619565217,"",0.619565217,"",100,""
210,2021Q4,"",SB0801,"",SB0801,d,C5,"","Ear, Nose & Throat (ENT)","",57,"",57,"",0.619565217,"",0.619565217,"",100,""
211,2022Q1,"",SB0801,"",D102H,"",C5,"","Ear, Nose & Throat (ENT)","",69,"",69,"",0.766666667,"",0.766666667,"",100,""
212,2022Q1,"",SB0801,"",SB0801,d,C5,"","Ear, Nose & Throat (ENT)","",69,"",69,"",0.766666667,"",0.766666667,"",100,""
213,2022Q2,p,SB0801,"",D102H,"",C5,"","Ear, Nose & Throat (ENT)","",6,"",6,"",0.065934066,"",0.065934066,"",100,""
214,2022Q2,p,SB0801,"",SB0801,d,C5,"","Ear, Nose & Throat (ENT)","",6,"",6,"",0.065934066,"",0.065934066,"",100,""
215,2022Q2,p,SB0801,"",D102H,"",A9,"",Gastroenterology,"",1,"",1,"",0.010989011,"",0.010989011,"",100,""
216,2022Q2,p,SB0801,"",SB0801,d,A9,"",Gastroenterology,"",1,"",1,"",0.010989011,"",0.010989011,"",100,""
217,2017Q2,"",SB0801,"",D102H,"",C1,"",General Surgery,"",57,"",57,"",0.626373626,"",0.626373626,"",100,""
218,2017Q2,"",SB0801,"",SB0801,d,C1,"",General Surgery,"",57,"",57,"",0.626373626,"",0.626373626,"",100,""
219,2017Q3,"",SB0801,"",D102H,"",C1,"",General Surgery,"",65,"",65,"",0.706521739,"",0.706521739,"",100,""
220,2017Q3,"",SB0801,"",SB0801,d,C1,"",General Surgery,"",65,"",65,"",0.706521739,"",0.706521739,"",100,""
221,2017Q4,"",SB0801,"",D102H,"",C1,"",General Surgery,"",47,"",47,"",0.510869565,"",0.510869565,"",100,""
222,2017Q4,"",SB0801,"",SB0801,d,C1,"",General Surgery,"",47,"",47,"",0.510869565,"",0.510869565,"",100,""
223,2018Q1,"",SB0801,"",D102H,"",C1,"",General Surgery,"",72,"",72,"",0.8,"",0.8,"",100,""
224,2018Q1,"",SB0801,"",SB0801,d,C1,"",General Surgery,"",72,"",72,"",0.8,"",0.8,"",100,""
225,2018Q2,"",SB0801,"",D102H,"",C1,"",General Surgery,"",49,"",49,"",0.538461538,"",0.538461538,"",100,""
226,2018Q2,"",SB0801,"",SB0801,d,C1,"",General Surgery,"",49,"",49,"",0.538461538,"",0.538461538,"",100,""
227,2018Q3,"",SB0801,"",D102H,"",C1,"",General Surgery,"",61,"",61,"",0.663043478,"",0.663043478,"",100,""
228,2018Q3,"",SB0801,"",SB0801,d,C1,"",General Surgery,"",61,"",61,"",0.663043478,"",0.663043478,"",100,""
229,2018Q4,"",SB0801,"",D102H,"",C1,"",General Surgery,"",94,"",94,"",1.02173913,"",1.02173913,"",100,""
230,2018Q4,"",SB0801,"",SB0801,d,C1,"",General Surgery,"",94,"",94,"",1.02173913,"",1.02173913,"",100,""
231,2019Q1,"",SB0801,"",D102H,"",C1,"",General Surgery,"",39,"",39,"",0.433333333,"",0.433333333,"",100,""
232,2019Q1,"",SB0801,"",SB0801,d,C1,"",General Surgery,"",39,"",39,"",0.433333333,"",0.433333333,"",100,""
233,2019Q2,"",SB0801,"",D102H,"",C1,"",General Surgery,"",43,"",43,"",0.472527473,"",0.472527473,"",100,""
234,2019Q2,"",SB0801,"",SB0801,d,C1,"",General Surgery,"",43,"",43,"",0.472527473,"",0.472527473,"",100,""
235,2019Q3,"",SB0801,"",D102H,"",C1,"",General Surgery,"",34,"",34,"",0.369565217,"",0.369565217,"",100,""
236,2019Q3,"",SB0801,"",SB0801,d,C1,"",General Surgery,"",34,"",34,"",0.369565217,"",0.369565217,"",100,""
237,2019Q4,"",SB0801,"",D102H,"",C1,"",General Surgery,"",47,"",47,"",0.510869565,"",0.510869565,"",100,""
238,2019Q4,"",SB0801,"",SB0801,d,C1,"",General Surgery,"",47,"",47,"",0.510869565,"",0.510869565,"",100,""
239,2020Q1,"",SB0801,"",D102H,"",C1,"",General Surgery,"",55,"",55,"",0.604395604,"",0.604395604,"",100,""
240,2020Q1,"",SB0801,"",SB0801,d,C1,"",General Surgery,"",55,"",55,"",0.604395604,"",0.604395604,"",100,""
241,2020Q2,"",SB0801,"",D102H,"",C1,"",General Surgery,"",804,"",111,"",8.835164835,"",1.21978022,"",13.80597015,""
242,2020Q2,"",SB0801,"",SB0801,d,C1,"",General Surgery,"",804,"",111,"",8.835164835,"",1.21978022,"",13.80597015,""
243,2020Q3,"",SB0801,"",D102H,"",C1,"",General Surgery,"",1022,"",145,"",11.10869565,"",1.576086957,"",14.18786693,""
244,2020Q3,"",SB0801,"",SB0801,d,C1,"",General Surgery,"",1022,"",145,"",11.10869565,"",1.576086957,"",14.18786693,""
245,2020Q4,"",SB0801,"",D102H,"",C1,"",General Surgery,"",67,"",67,"",0.72826087,"",0.72826087,"",100,""
246,2020Q4,"",SB0801,"",SB0801,d,C1,"",General Surgery,"",67,"",67,"",0.72826087,"",0.72826087,"",100,""
247,2021Q1,"",SB0801,"",D102H,"",C1,"",General Surgery,"",154,"",154,"",1.711111111,"",1.711111111,"",100,""
248,2021Q1,"",SB0801,"",SB0801,d,C1,"",General Surgery,"",154,"",154,"",1.711111111,"",1.711111111,"",100,""
249,2021Q2,"",SB0801,"",D102H,"",C1,"",General Surgery,"",1001,"",33,"",11,"",0.362637363,"",3.296703297,""
250,2021Q2,"",SB0801,"",SB0801,d,C1,"",General Surgery,"",1001,"",33,"",11,"",0.362637363,"",3.296703297,""
251,2021Q3,"",SB0801,"",D102H,"",C1,"",General Surgery,"",1336,"",328,"",14.52173913,"",3.565217391,"",24.5508982,""
252,2021Q3,"",SB0801,"",SB0801,d,C1,"",General Surgery,"",1336,"",328,"",14.52173913,"",3.565217391,"",24.5508982,""
253,2021Q4,"",SB0801,"",D102H,"",C1,"",General Surgery,"",1632,"",427,"",17.73913043,"",4.641304348,"",26.16421569,""
254,2021Q4,"",SB0801,"",SB0801,d,C1,"",General Surgery,"",1632,"",427,"",17.73913043,"",4.641304348,"",26.16421569,""
255,2022Q1,"",SB0801,"",D102H,"",C1,"",General Surgery,"",1439,"",533,"",15.98888889,"",5.922222222,"",37.03961084,""
256,2022Q1,"",SB0801,"",SB0801,d,C1,"",General Surgery,"",1439,"",533,"",15.98888889,"",5.922222222,"",37.03961084,""
257,2022Q2,p,SB0801,"",D102H,"",C1,"",General Surgery,"",1434,"",357,"",15.75824176,"",3.923076923,"",24.89539749,""
258,2022Q2,p,SB0801,"",SB0801,d,C1,"",General Surgery,"",1434,"",357,"",15.75824176,"",3.923076923,"",24.89539749,""
259,2020Q2,"",SB0801,"",D102H,"",F2,"",Gynaecology,"",51,"",51,"",0.56043956,"",0.56043956,"",100,""
260,2020Q2,"",SB0801,"",SB0801,d,F2,"",Gynaecology,"",51,"",51,"",0.56043956,"",0.56043956,"",100,""
261,2020Q3,"",SB0801,"",D102H,"",F2,"",Gynaecology,"",82,"",82,"",0.891304348,"",0.891304348,"",100,""
262,2020Q3,"",SB0801,"",SB0801,d,F2,"",Gynaecology,"",82,"",82,"",0.891304348,"",0.891304348,"",100,""
263,2020Q4,"",SB0801,"",D102H,"",F2,"",Gynaecology,"",91,"",91,"",0.989130435,"",0.989130435,"",100,""
264,2020Q4,"",SB0801,"",SB0801,d,F2,"",Gynaecology,"",91,"",91,"",0.989130435,"",0.989130435,"",100,""
265,2021Q1,"",SB0801,"",D102H,"",F2,"",Gynaecology,"",83,"",83,"",0.922222222,"",0.922222222,"",100,""
266,2021Q1,"",SB0801,"",SB0801,d,F2,"",Gynaecology,"",83,"",83,"",0.922222222,"",0.922222222,"",100,""
267,2021Q2,"",SB0801,"",D102H,"",F2,"",Gynaecology,"",79,"",79,"",0.868131868,"",0.868131868,"",100,""
268,2021Q2,"",SB0801,"",SB0801,d,F2,"",Gynaecology,"",79,"",79,"",0.868131868,"",0.868131868,"",100,""
269,2021Q3,"",SB0801,"",D102H,"",F2,"",Gynaecology,"",32,"",32,"",0.347826087,"",0.347826087,"",100,""
270,2021Q3,"",SB0801,"",SB0801,d,F2,"",Gynaecology,"",32,"",32,"",0.347826087,"",0.347826087,"",100,""
271,2017Q2,"",SB0801,"",D102H,"","",z,Medical Grouping,d,2697,"",2400,"",29.63736264,"",26.37362637,"",88.98776418,""
272,2017Q2,"",SB0801,"",SB0801,d,"",z,Medical Grouping,d,2697,"",2400,"",29.63736264,"",26.37362637,"",88.98776418,""
273,2017Q3,"",SB0801,"",D102H,"","",z,Medical Grouping,d,2636,"",2292,"",28.65217391,"",24.91304348,"",86.94992413,""
274,2017Q3,"",SB0801,"",SB0801,d,"",z,Medical Grouping,d,2636,"",2292,"",28.65217391,"",24.91304348,"",86.94992413,""
275,2017Q4,"",SB0801,"",D102H,"","",z,Medical Grouping,d,2769,"",2446,"",30.09782609,"",26.58695652,"",88.33513904,""
276,2017Q4,"",SB0801,"",SB0801,d,"",z,Medical Grouping,d,2769,"",2446,"",30.09782609,"",26.58695652,"",88.33513904,""
277,2018Q1,"",SB0801,"",D102H,"","",z,Medical Grouping,d,2554,"",2209,"",28.37777778,"",24.54444444,"",86.4917776,""
278,2018Q1,"",SB0801,"",SB0801,d,"",z,Medical Grouping,d,2554,"",2209,"",28.37777778,"",24.54444444,"",86.4917776,""
279,2018Q2,"",SB0801,"",D102H,"","",z,Medical Grouping,d,2748,"",2468,"",30.1978022,"",27.12087912,"",89.81077147,""
280,2018Q2,"",SB0801,"",SB0801,d,"",z,Medical Grouping,d,2748,"",2468,"",30.1978022,"",27.12087912,"",89.81077147,""
281,2018Q3,"",SB0801,"",D102H,"","",z,Medical Grouping,d,2886,"",2554,"",31.36956522,"",27.76086957,"",88.4961885,""
282,2018Q3,"",SB0801,"",SB0801,d,"",z,Medical Grouping,d,2886,"",2554,"",31.36956522,"",27.76086957,"",88.4961885,""
283,2018Q4,"",SB0801,"",D102H,"","",z,Medical Grouping,d,3078,"",2732,"",33.45652174,"",29.69565217,"",88.75893437,""
284,2018Q4,"",SB0801,"",SB0801,d,"",z,Medical Grouping,d,3078,"",2732,"",33.45652174,"",29.69565217,"",88.75893437,""
285,2019Q1,"",SB0801,"",D102H,"","",z,Medical Grouping,d,2942,"",2668,"",32.68888889,"",29.64444444,"",90.68660775,""
286,2019Q1,"",SB0801,"",SB0801,d,"",z,Medical Grouping,d,2942,"",2668,"",32.68888889,"",29.64444444,"",90.68660775,""
287,2019Q2,"",SB0801,"",D102H,"","",z,Medical Grouping,d,2776,"",2502,"",30.50549451,"",27.49450549,"",90.129683,""
288,2019Q2,"",SB0801,"",SB0801,d,"",z,Medical Grouping,d,2776,"",2502,"",30.50549451,"",27.49450549,"",90.129683,""
289,2019Q3,"",SB0801,"",D102H,"","",z,Medical Grouping,d,2874,"",2486,"",31.23913043,"",27.02173913,"",86.49965205,""
290,2019Q3,"",SB0801,"",SB0801,d,"",z,Medical Grouping,d,2874,"",2486,"",31.23913043,"",27.02173913,"",86.49965205,""
291,2019Q4,"",SB0801,"",D102H,"","",z,Medical Grouping,d,2731,"",2416,"",29.68478261,"",26.26086957,"",88.46576346,""
292,2019Q4,"",SB0801,"",SB0801,d,"",z,Medical Grouping,d,2731,"",2416,"",29.68478261,"",26.26086957,"",88.46576346,""
293,2020Q1,"",SB0801,"",D102H,"","",z,Medical Grouping,d,2836,"",2392,"",31.16483516,"",26.28571429,"",84.34414669,""
294,2020Q1,"",SB0801,"",SB0801,d,"",z,Medical Grouping,d,2836,"",2392,"",31.16483516,"",26.28571429,"",84.34414669,""
295,2020Q2,"",SB0801,"",D102H,"","",z,Medical Grouping,d,4547,"",3326,"",49.96703297,"",36.54945055,"",73.14712998,""
296,2020Q2,"",SB0801,"",SB0801,d,"",z,Medical Grouping,d,4547,"",3326,"",49.96703297,"",36.54945055,"",73.14712998,""
297,2020Q3,"",SB0801,"",D102H,"","",z,Medical Grouping,d,4227,"",3126,"",45.94565217,"",33.97826087,"",73.95315827,""
298,2020Q3,"",SB0801,"",SB0801,d,"",z,Medical Grouping,d,4227,"",3126,"",45.94565217,"",33.97826087,"",73.95315827,""
299,2020Q4,"",SB0801,"",D102H,"","",z,Medical Grouping,d,3771,"",2649,"",40.98913043,"",28.79347826,"",70.24661893,""
300,2020Q4,"",SB0801,"",SB0801,d,"",z,Medical Grouping,d,3771,"",2649,"",40.98913043,"",28.79347826,"",70.24661893,""
301,2021Q1,"",SB0801,"",D102H,"","",z,Medical Grouping,d,4396,"",3198,"",48.84444444,"",35.53333333,"",72.74795268,""
302,2021Q1,"",SB0801,"",SB0801,d,"",z,Medical Grouping,d,4396,"",3198,"",48.84444444,"",35.53333333,"",72.74795268,""
303,2021Q2,"",SB0801,"",D102H,"","",z,Medical Grouping,d,3587,"",3305,"",39.41758242,"",36.31868132,"",92.13827711,""
304,2021Q2,"",SB0801,"",SB0801,d,"",z,Medical Grouping,d,3587,"",3305,"",39.41758242,"",36.31868132,"",92.13827711,""
305,2021Q3,"",SB0801,"",D102H,"","",z,Medical Grouping,d,3809,"",3323,"",41.40217391,"",36.11956522,"",87.2407456,""
306,2021Q3,"",SB0801,"",SB0801,d,"",z,Medical Grouping,d,3809,"",3323,"",41.40217391,"",36.11956522,"",87.2407456,""
307,2021Q4,"",SB0801,"",D102H,"","",z,Medical Grouping,d,4664,"",3880,"",50.69565217,"",42.17391304,"",83.19039451,""
308,2021Q4,"",SB0801,"",SB0801,d,"",z,Medical Grouping,d,4664,"",3880,"",50.69565217,"",42.17391304,"",83.19039451,""
309,2022Q1,"",SB0801,"",D102H,"","",z,Medical Grouping,d,4733,"",3889,"",52.58888889,"",43.21111111,"",82.16775829,""
310,2022Q1,"",SB0801,"",SB0801,d,"",z,Medical Grouping,d,4733,"",3889,"",52.58888889,"",43.21111111,"",82.16775829,""
311,2022Q2,p,SB0801,"",D102H,"","",z,Medical Grouping,d,3962,"",3449,"",43.53846154,"",37.9010989,"",87.05199394,""
312,2022Q2,p,SB0801,"",SB0801,d,"",z,Medical Grouping,d,3962,"",3449,"",43.53846154,"",37.9010989,"",87.05199394,""
313,2018Q2,"",SB0801,"",D102H,"",C7,"",Ophthalmology,"",1,"",1,"",0.010989011,"",0.010989011,"",100,""
314,2018Q2,"",SB0801,"",SB0801,d,C7,"",Ophthalmology,"",1,"",1,"",0.010989011,"",0.010989011,"",100,""
315,2018Q3,"",SB0801,"",D102H,"",C7,"",Ophthalmology,"",2,"",2,"",0.02173913,"",0.02173913,"",100,""
316,2018Q3,"",SB0801,"",SB0801,d,C7,"",Ophthalmology,"",2,"",2,"",0.02173913,"",0.02173913,"",100,""
317,2021Q1,"",SB0801,"",D102H,"",D3,"",Oral Surgery,"",7,"",7,"",0.077777778,"",0.077777778,"",100,""
318,2021Q1,"",SB0801,"",SB0801,d,D3,"",Oral Surgery,"",7,"",7,"",0.077777778,"",0.077777778,"",100,""
319,2021Q2,"",SB0801,"",D102H,"",D3,"",Oral Surgery,"",2,"",2,"",0.021978022,"",0.021978022,"",100,""
320,2021Q2,"",SB0801,"",SB0801,d,D3,"",Oral Surgery,"",2,"",2,"",0.021978022,"",0.021978022,"",100,""
321,2021Q3,"",SB0801,"",D102H,"",D3,"",Oral Surgery,"",2,"",2,"",0.02173913,"",0.02173913,"",100,""
322,2021Q3,"",SB0801,"",SB0801,d,D3,"",Oral Surgery,"",2,"",2,"",0.02173913,"",0.02173913,"",100,""
323,2021Q4,"",SB0801,"",D102H,"",D3,"",Oral Surgery,"",2,"",2,"",0.02173913,"",0.02173913,"",100,""
324,2021Q4,"",SB0801,"",SB0801,d,D3,"",Oral Surgery,"",2,"",2,"",0.02173913,"",0.02173913,"",100,""
325,2017Q2,"",SB0801,"",D102H,"",C9,"",Plastic Surgery,"",9,"",9,"",0.098901099,"",0.098901099,"",100,""
326,2017Q2,"",SB0801,"",SB0801,d,C9,"",Plastic Surgery,"",9,"",9,"",0.098901099,"",0.098901099,"",100,""
327,2017Q3,"",SB0801,"",D102H,"",C9,"",Plastic Surgery,"",11,"",11,"",0.119565217,"",0.119565217,"",100,""
328,2017Q3,"",SB0801,"",SB0801,d,C9,"",Plastic Surgery,"",11,"",11,"",0.119565217,"",0.119565217,"",100,""
329,2017Q4,"",SB0801,"",D102H,"",C9,"",Plastic Surgery,"",10,"",10,"",0.108695652,"",0.108695652,"",100,""
330,2017Q4,"",SB0801,"",SB0801,d,C9,"",Plastic Surgery,"",10,"",10,"",0.108695652,"",0.108695652,"",100,""
331,2018Q1,"",SB0801,"",D102H,"",C9,"",Plastic Surgery,"",12,"",12,"",0.133333333,"",0.133333333,"",100,""
332,2018Q1,"",SB0801,"",SB0801,d,C9,"",Plastic Surgery,"",12,"",12,"",0.133333333,"",0.133333333,"",100,""
333,2018Q2,"",SB0801,"",D102H,"",C9,"",Plastic Surgery,"",9,"",9,"",0.098901099,"",0.098901099,"",100,""
334,2018Q2,"",SB0801,"",SB0801,d,C9,"",Plastic Surgery,"",9,"",9,"",0.098901099,"",0.098901099,"",100,""
335,2018Q3,"",SB0801,"",D102H,"",C9,"",Plastic Surgery,"",4,"",4,"",0.043478261,"",0.043478261,"",100,""
336,2018Q3,"",SB0801,"",SB0801,d,C9,"",Plastic Surgery,"",4,"",4,"",0.043478261,"",0.043478261,"",100,""
337,2018Q4,"",SB0801,"",D102H,"",C9,"",Plastic Surgery,"",1,"",1,"",0.010869565,"",0.010869565,"",100,""
338,2018Q4,"",SB0801,"",SB0801,d,C9,"",Plastic Surgery,"",1,"",1,"",0.010869565,"",0.010869565,"",100,""
339,2020Q2,"",SB0801,"",D102H,"",C9,"",Plastic Surgery,"",3,"",3,"",0.032967033,"",0.032967033,"",100,""
340,2020Q2,"",SB0801,"",SB0801,d,C9,"",Plastic Surgery,"",3,"",3,"",0.032967033,"",0.032967033,"",100,""
341,2020Q3,"",SB0801,"",D102H,"",C9,"",Plastic Surgery,"",5,"",5,"",0.054347826,"",0.054347826,"",100,""
342,2020Q3,"",SB0801,"",SB0801,d,C9,"",Plastic Surgery,"",5,"",5,"",0.054347826,"",0.054347826,"",100,""
343,2021Q1,"",SB0801,"",D102H,"",C9,"",Plastic Surgery,"",16,"",16,"",0.177777778,"",0.177777778,"",100,""
344,2021Q1,"",SB0801,"",SB0801,d,C9,"",Plastic Surgery,"",16,"",16,"",0.177777778,"",0.177777778,"",100,""
345,2021Q2,"",SB0801,"",D102H,"",C9,"",Plastic Surgery,"",6,"",6,"",0.065934066,"",0.065934066,"",100,""
346,2021Q2,"",SB0801,"",SB0801,d,C9,"",Plastic Surgery,"",6,"",6,"",0.065934066,"",0.065934066,"",100,""
347,2021Q4,"",SB0801,"",D102H,"",C9,"",Plastic Surgery,"",5,"",5,"",0.054347826,"",0.054347826,"",100,""
348,2021Q4,"",SB0801,"",SB0801,d,C9,"",Plastic Surgery,"",5,"",5,"",0.054347826,"",0.054347826,"",100,""
349,2022Q1,"",SB0801,"",D102H,"",C9,"",Plastic Surgery,"",7,"",7,"",0.077777778,"",0.077777778,"",100,""
350,2022Q1,"",SB0801,"",SB0801,d,C9,"",Plastic Surgery,"",7,"",7,"",0.077777778,"",0.077777778,"",100,""
351,2022Q2,p,SB0801,"",D102H,"",C9,"",Plastic Surgery,"",9,"",9,"",0.098901099,"",0.098901099,"",100,""
352,2022Q2,p,SB0801,"",SB0801,d,C9,"",Plastic Surgery,"",9,"",9,"",0.098901099,"",0.098901099,"",100,""
353,2017Q2,"",SB0801,"",D102H,"",AQ,"",Respiratory Medicine,"",136,"",132,"",1.494505495,"",1.450549451,"",97.05882353,""
354,2017Q2,"",SB0801,"",SB0801,d,AQ,"",Respiratory Medicine,"",136,"",132,"",1.494505495,"",1.450549451,"",97.05882353,""
355,2017Q3,"",SB0801,"",D102H,"",AQ,"",Respiratory Medicine,"",144,"",144,"",1.565217391,"",1.565217391,"",100,""
356,2017Q3,"",SB0801,"",SB0801,d,AQ,"",Respiratory Medicine,"",144,"",144,"",1.565217391,"",1.565217391,"",100,""
357,2017Q4,"",SB0801,"",D102H,"",AQ,"",Respiratory Medicine,"",134,"",134,"",1.456521739,"",1.456521739,"",100,""
358,2017Q4,"",SB0801,"",SB0801,d,AQ,"",Respiratory Medicine,"",134,"",134,"",1.456521739,"",1.456521739,"",100,""
359,2018Q1,"",SB0801,"",D102H,"",AQ,"",Respiratory Medicine,"",159,"",159,"",1.766666667,"",1.766666667,"",100,""
360,2018Q1,"",SB0801,"",SB0801,d,AQ,"",Respiratory Medicine,"",159,"",159,"",1.766666667,"",1.766666667,"",100,""
361,2018Q2,"",SB0801,"",D102H,"",AQ,"",Respiratory Medicine,"",174,"",174,"",1.912087912,"",1.912087912,"",100,""
362,2018Q2,"",SB0801,"",SB0801,d,AQ,"",Respiratory Medicine,"",174,"",174,"",1.912087912,"",1.912087912,"",100,""
363,2018Q3,"",SB0801,"",D102H,"",AQ,"",Respiratory Medicine,"",158,"",158,"",1.717391304,"",1.717391304,"",100,""
364,2018Q3,"",SB0801,"",SB0801,d,AQ,"",Respiratory Medicine,"",158,"",158,"",1.717391304,"",1.717391304,"",100,""
365,2018Q4,"",SB0801,"",D102H,"",AQ,"",Respiratory Medicine,"",158,"",158,"",1.717391304,"",1.717391304,"",100,""
366,2018Q4,"",SB0801,"",SB0801,d,AQ,"",Respiratory Medicine,"",158,"",158,"",1.717391304,"",1.717391304,"",100,""
367,2019Q1,"",SB0801,"",D102H,"",AQ,"",Respiratory Medicine,"",185,"",185,"",2.055555556,"",2.055555556,"",100,""
368,2019Q1,"",SB0801,"",SB0801,d,AQ,"",Respiratory Medicine,"",185,"",185,"",2.055555556,"",2.055555556,"",100,""
369,2019Q2,"",SB0801,"",D102H,"",AQ,"",Respiratory Medicine,"",139,"",139,"",1.527472527,"",1.527472527,"",100,""
370,2019Q2,"",SB0801,"",SB0801,d,AQ,"",Respiratory Medicine,"",139,"",139,"",1.527472527,"",1.527472527,"",100,""
371,2019Q3,"",SB0801,"",D102H,"",AQ,"",Respiratory Medicine,"",134,"",134,"",1.456521739,"",1.456521739,"",100,""
372,2019Q3,"",SB0801,"",SB0801,d,AQ,"",Respiratory Medicine,"",134,"",134,"",1.456521739,"",1.456521739,"",100,""
373,2019Q4,"",SB0801,"",D102H,"",AQ,"",Respiratory Medicine,"",140,"",140,"",1.52173913,"",1.52173913,"",100,""
374,2019Q4,"",SB0801,"",SB0801,d,AQ,"",Respiratory Medicine,"",140,"",140,"",1.52173913,"",1.52173913,"",100,""
375,2020Q1,"",SB0801,"",D102H,"",AQ,"",Respiratory Medicine,"",144,"",144,"",1.582417582,"",1.582417582,"",100,""
376,2020Q1,"",SB0801,"",SB0801,d,AQ,"",Respiratory Medicine,"",144,"",144,"",1.582417582,"",1.582417582,"",100,""
377,2020Q2,"",SB0801,"",D102H,"",AQ,"",Respiratory Medicine,"",32,"",32,"",0.351648352,"",0.351648352,"",100,""
378,2020Q2,"",SB0801,"",SB0801,d,AQ,"",Respiratory Medicine,"",32,"",32,"",0.351648352,"",0.351648352,"",100,""
379,2020Q3,"",SB0801,"",D102H,"",AQ,"",Respiratory Medicine,"",115,"",115,"",1.25,"",1.25,"",100,""
380,2020Q3,"",SB0801,"",SB0801,d,AQ,"",Respiratory Medicine,"",115,"",115,"",1.25,"",1.25,"",100,""
381,2020Q4,"",SB0801,"",D102H,"",AQ,"",Respiratory Medicine,"",104,"",101,"",1.130434783,"",1.097826087,"",97.11538462,""
382,2020Q4,"",SB0801,"",SB0801,d,AQ,"",Respiratory Medicine,"",104,"",101,"",1.130434783,"",1.097826087,"",97.11538462,""
383,2021Q1,"",SB0801,"",D102H,"",AQ,"",Respiratory Medicine,"",118,"",110,"",1.311111111,"",1.222222222,"",93.22033898,""
384,2021Q1,"",SB0801,"",SB0801,d,AQ,"",Respiratory Medicine,"",118,"",110,"",1.311111111,"",1.222222222,"",93.22033898,""
385,2021Q2,"",SB0801,"",D102H,"",AQ,"",Respiratory Medicine,"",139,"",139,"",1.527472527,"",1.527472527,"",100,""
386,2021Q2,"",SB0801,"",SB0801,d,AQ,"",Respiratory Medicine,"",139,"",139,"",1.527472527,"",1.527472527,"",100,""
387,2021Q3,"",SB0801,"",D102H,"",AQ,"",Respiratory Medicine,"",127,"",127,"",1.380434783,"",1.380434783,"",100,""
388,2021Q3,"",SB0801,"",SB0801,d,AQ,"",Respiratory Medicine,"",127,"",127,"",1.380434783,"",1.380434783,"",100,""
389,2021Q4,"",SB0801,"",D102H,"",AQ,"",Respiratory Medicine,"",131,"",131,"",1.423913043,"",1.423913043,"",100,""
390,2021Q4,"",SB0801,"",SB0801,d,AQ,"",Respiratory Medicine,"",131,"",131,"",1.423913043,"",1.423913043,"",100,""
391,2022Q1,"",SB0801,"",D102H,"",AQ,"",Respiratory Medicine,"",119,"",119,"",1.322222222,"",1.322222222,"",100,""
392,2022Q1,"",SB0801,"",SB0801,d,AQ,"",Respiratory Medicine,"",119,"",119,"",1.322222222,"",1.322222222,"",100,""
